Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
AT4G06577.1	AT4G06577.1	Chr4	-	3550079	3550588	0.0	0.0	0.0
AT4G06505.1	AT4G06505.1	Chr4	-	3174260	3174880	0.0	0.0	0.0
AT4G07324.1	AT4G07324.1	Chr4	+	4121888	4124050	0.0	0.0	0.0
AT4G08032.1	AT4G08032.1	Chr4	+	4863247	4864116	0.0	0.0	0.0
AT4G06746	AT4G06746	Chr4	-	4073962	4074545	0.0	0.0	0.0
AT4G08800	AT4G08800	Chr4	+	5614134	5615919	0.0	0.0	0.0
AT4G04150.1	AT4G04150.1	Chr4	+	1997562	1998900	0.0	0.0	0.0
AT4G25010	AT4G25010	Chr4	-	12854385	12856541	0.0	0.0	0.0
AT4G00005	AT4G00005	Chr4	-	1180	1536	0.0	0.0	0.0
AT4G18080	AT4G18080	Chr4	-	10033210	10033935	0.0	0.0	0.0
AT4G06515.1	AT4G06515.1	Chr4	-	3273217	3273969	0.0	0.0	0.0
AT4G07747	AT4G07747	Chr4	-	4547598	4547828	0.0	0.0	0.0
AT4G13060	AT4G13060	Chr4	-	7619935	7620942	0.0	0.0	0.0
AT4G31354	AT4G31354	Chr4	+	15219148	15219345	0.0	0.0	0.0
AT4G07699	AT4G07699	Chr4	+	4484951	4485066	0.0	0.0	0.0
AT4G16748	AT4G16748	Chr4	-	9417058	9420649	0.0	0.0	0.0
AT4G06525.1	AT4G06525.1	Chr4	-	3313836	3316544	0.0	0.0	0.0
AT4G05635.1	AT4G05635.1	Chr4	+	2995427	2999908	0.0	0.0	0.0
AT4G25235	AT4G25235	Chr4	-	12929747	12930000	0.0	0.0	0.0
AT4G18110	AT4G18110	Chr4	-	10037077	10037718	0.0	0.0	0.0
AT4G11355	AT4G11355	Chr4	-	6905485	6905557	0.0	0.0	0.0
AT4G04170.1	AT4G04170.1	Chr4	+	2013697	2018328	0.0	0.0	0.0
AT4G06726.1	AT4G06726.1	Chr4	-	4029121	4032111	0.0	0.0	0.0
AT4G22080	AT4G22080	Chr4	-	11700555	11702666	0.0	0.0	0.0
AT4G03920.1	AT4G03920.1	Chr4	+	1855717	1861200	0.0	0.0	0.0
AT4G00356	AT4G00356	Chr4	-	156574	156729	0.0	0.0	0.0
AT4G06702.1	AT4G06702.1	Chr4	-	3957182	3958339	0.0	0.0	0.0
AT4G04653	AT4G04653	Chr4	-	2356733	2356889	0.0	0.0	0.0
AT4G39675	AT4G39675	Chr4	+	18413775	18414240	0.0	0.0	0.0
AT4G03063	AT4G03063	Chr4	+	1355667	1356018	0.0	0.0	0.0
AT4G03290	AT4G03290	Chr4	+	1442634	1443499	0.0	0.0	0.0
AT4G23080	AT4G23080	Chr4	+	12096786	12098888	0.0	0.0	0.0
AT4G06736.1	AT4G06736.1	Chr4	+	4041130	4043094	0.0	0.0	0.0
AT4G06664.1	AT4G06664.1	Chr4	-	3869799	3871808	0.0	0.0	0.0
AT4G30970	AT4G30970	Chr4	-	15069266	15074588	0.0	0.0	0.0
AT4G06490	AT4G06490	Chr4	+	3116894	3117334	0.0	0.0	0.0
AT4G30064	AT4G30064	Chr4	+	14694302	14694643	0.0	0.0	0.0
AT4G12915.1	AT4G12915.1	Chr4	-	7558228	7559772	0.0	0.0	0.0
AT4G02655	AT4G02655	Chr4	+	1158848	1159422	0.0	0.0	0.0
AT4G06674.1	AT4G06674.1	Chr4	-	3890184	3892550	0.0	0.0	0.0
AT4G06712.1	AT4G06712.1	Chr4	-	3990945	3992813	0.0	0.0	0.0
AT4G07493.1	AT4G07493.1	Chr4	+	4283451	4283927	0.0	0.0	0.0
AT4G00070	AT4G00070	Chr4	-	29671	31426	0.0	0.0	0.0
AT4G00114	AT4G00114	Chr4	-	40862	41383	0.0	0.0	0.0
AT4G30972	AT4G30972	Chr4	+	15074945	15075024	0.0	0.0	0.0
AT4G07755.1	AT4G07755.1	Chr4	-	4560551	4565947	0.0	0.0	0.0
AT4G22066	AT4G22066	Chr4	-	11690207	11690887	0.0	0.0	0.0
AT4G06684.1	AT4G06684.1	Chr4	+	3913062	3914818	0.0	0.0	0.0
AT4G20115	AT4G20115	Chr4	-	10878724	10878797	0.0	0.0	0.0
AT4G07668.1	AT4G07668.1	Chr4	-	4460313	4462897	0.0	0.0	0.0
AT4G24973	AT4G24973	Chr4	+	12840970	12841374	0.0	0.0	0.0
AT4G09870	AT4G09870	Chr4	+	6200089	6201215	0.0	0.0	0.0
AT4G30067	AT4G30067	Chr4	+	14696074	14696478	0.0	0.0	0.0
AT4G11930	AT4G11930	Chr4	+	7164904	7165722	0.0	0.0	0.0
AT4G08116	AT4G08116	Chr4	-	5020237	5020486	0.0	0.0	0.0
AT4G06694.1	AT4G06694.1	Chr4	-	3931412	3934516	0.0	0.0	0.0
AT4G05585.1	AT4G05585.1	Chr4	-	2867197	2876145	0.0	0.0	0.0
AT4G06722.1	AT4G06722.1	Chr4	-	4022825	4024999	0.0	0.0	0.0
AT4G24974	AT4G24974	Chr4	+	12842850	12843363	0.0	0.0	0.0
AT4G05918.1	AT4G05918.1	Chr4	+	3031727	3033391	0.0	0.0	0.0
AT4G08730	AT4G08730	Chr4	-	5577390	5578779	0.0	0.0	0.0
AT4G34975	AT4G34975	Chr4	+	16655286	16655359	0.0	0.0	0.0
AT4G05595.1	AT4G05595.1	Chr4	-	2910711	2912641	0.0	0.0	0.0
AT4G27140	AT4G27140	Chr4	+	13607329	13608031	0.0	0.0	0.0
AT4G20235	AT4G20235	Chr4	-	10929146	10931277	0.0	0.0	0.0
AT4G13130	AT4G13130	Chr4	+	7647389	7649831	0.0	0.0	0.0
AT4G07685.1	AT4G07685.1	Chr4	-	4471938	4472525	0.0	0.0	0.0
AT4G29570	AT4G29570	Chr4	+	14507398	14508482	0.0	0.0	0.0
AT4G35731	AT4G35731	Chr4	+	16933547	16933949	0.0	0.0	0.0
AT4G19790.1	AT4G19790.1	Chr4	+	10755966	10756808	0.0	0.0	0.0
AT4G20080	AT4G20080	Chr4	+	10865295	10867619	0.0	0.0	0.0
AT4G06732.1	AT4G06732.1	Chr4	+	4035315	4035704	0.0	0.0	0.0
AT4G00872	AT4G00872	Chr4	-	364147	364736	0.0	0.0	0.0
AT4G37360	AT4G37360	Chr4	-	17567124	17568858	0.0	0.0	0.0
AT4G32230	AT4G32230	Chr4	-	15565295	15566971	0.0	0.0	0.0
AT4G19800	AT4G19800	Chr4	-	10760830	10762104	0.0	0.0	0.0
AT4G24977	AT4G24977	Chr4	+	12845676	12846015	0.0	0.0	0.0
AT4G28940	AT4G28940	Chr4	+	14274341	14277095	0.0	0.0	0.0
AT4G07795.1	AT4G07795.1	Chr4	+	4611541	4612782	0.0	0.0	0.0
AT4G13440	AT4G13440	Chr4	+	7810215	7810679	0.0	0.0	0.0
AT4G15733	AT4G15733	Chr4	+	8961720	8962119	0.0	0.0	0.0
AT4G33230	AT4G33230	Chr4	-	16026591	16028754	0.0	0.0	0.0
AT4G04560.1	AT4G04560.1	Chr4	-	2283665	2288386	0.0	0.0	0.0
AT4G12960	AT4G12960	Chr4	+	7583272	7584630	0.0	0.0	0.0
AT4G09440	AT4G09440	Chr4	-	5982215	5982748	0.0	0.0	0.0
AT4G08102.1	AT4G08102.1	Chr4	-	5015763	5016267	0.0	0.0	0.0
AT4G07031.1	AT4G07031.1	Chr4	+	4106542	4107491	0.0	0.0	0.0
AT4G06742.1	AT4G06742.1	Chr4	+	4049903	4051750	0.0	0.0	0.0
AT4G04100.1	AT4G04100.1	Chr4	+	1966652	1967584	0.0	0.0	0.0
AT4G08560	AT4G08560	Chr4	+	5450434	5453183	0.0	0.0	0.0
AT4G08050.1	AT4G08050.1	Chr4	-	4895659	4901632	0.0	0.0	0.0
AT4G13442	AT4G13442	Chr4	+	7812745	7813967	0.0	0.0	0.0
AT4G40090	AT4G40090	Chr4	-	18580838	18581585	0.0	0.0	0.0
AT4G08060.1	AT4G08060.1	Chr4	-	4924776	4928259	0.0	0.0	0.0
AT4G04545.1	AT4G04545.1	Chr4	+	2270611	2274896	0.0	0.0	0.0
AT4G03050	AT4G03050	Chr4	+	1344182	1346501	0.0	0.0	0.0
AT4G34940	AT4G34940	Chr4	+	16639598	16641950	0.0	0.0	0.0
AT4G21216	AT4G21216	Chr4	-	11314441	11314593	0.0	0.0	0.0
AT4G08070.1	AT4G08070.1	Chr4	-	4928374	4931801	0.0	0.0	0.0
AT4G13490	AT4G13490	Chr4	-	7839137	7840284	0.0	0.0	0.0
AT4G09100	AT4G09100	Chr4	+	5811256	5811654	0.0	0.0	0.0
AT4G32445	AT4G32445	Chr4	+	15660370	15660475	0.0	0.0	0.0
AT4G04130.1	AT4G04130.1	Chr4	+	1977183	1982785	0.0	0.0	0.0
AT4G02312.1	AT4G02312.1	Chr4	-	1017843	1018394	0.0	0.0	0.0
AT4G19930	AT4G19930	Chr4	+	10803558	10804853	0.0	0.0	0.0
AT4G12260.1	AT4G12260.1	Chr4	-	7293057	7293719	0.0	0.0	0.0
AT4G07944.1	AT4G07944.1	Chr4	+	4785038	4785708	0.0	0.0	0.0
AT4G06614.1	AT4G06614.1	Chr4	+	3730027	3731235	0.0	0.0	0.0
AT4G08080.1	AT4G08080.1	Chr4	+	4964226	4966272	0.0	0.0	0.0
AT4G15710	AT4G15710	Chr4	+	8940292	8940858	0.0	0.0	0.0
AT4G04157.1	AT4G04157.1	Chr4	+	2003734	2007753	0.0	0.0	0.0
AT4G26880	AT4G26880	Chr4	-	13508265	13508723	0.0	0.0	0.0
AT4G04140.1	AT4G04140.1	Chr4	-	1984439	1988845	0.0	0.0	0.0
AT4G15053	AT4G15053	Chr4	-	8591930	8593834	0.0	0.0	0.0
AT4G08136	AT4G08136	Chr4	+	5123401	5125322	0.0	0.0	0.0
AT4G08090.1	AT4G08090.1	Chr4	+	4972738	4975935	0.0	0.0	0.0
AT4G25790	AT4G25790	Chr4	-	13122152	13123347	0.0	0.0	0.0
AT4G24650	AT4G24650	Chr4	+	12720394	12721443	0.0	0.0	0.0
AT4G24975	AT4G24975	Chr4	+	12843802	12844209	0.0	0.0	0.0
AT4G14225	AT4G14225	Chr4	+	8198777	8199202	0.0	0.0	0.0
AT4G11780	AT4G11780	Chr4	+	7085970	7088212	0.0	0.0	0.0
AT4G14460.1	AT4G14460.1	Chr4	+	8314078	8318830	0.0	0.0	0.0
AT4G23103	AT4G23103	Chr4	-	12108570	12108734	0.0	0.0	0.0
AT4G09700.1	AT4G09700.1	Chr4	+	6126775	6127890	0.0	0.0	0.0
AT4G21000	AT4G21000	Chr4	+	11222529	11223756	0.0	0.0	0.0
AT4G37500	AT4G37500	Chr4	+	17625388	17625915	0.0	0.0	0.0
AT4G16220	AT4G16220	Chr4	+	9182283	9183922	0.0	0.0	0.0
AT4G14470.1	AT4G14470.1	Chr4	+	8327626	8328633	0.0	0.0	0.0
AT4G09710.1	AT4G09710.1	Chr4	+	6128688	6132598	0.0	0.0	0.0
AT4G06644.1	AT4G06644.1	Chr4	+	3795731	3801568	0.0	0.0	0.0
AT4G15056	AT4G15056	Chr4	-	8595985	8597430	0.0	0.0	0.0
AT4G27790	AT4G27790	Chr4	+	13850046	13851533	0.0	0.0	0.0
AT4G16105	AT4G16105	Chr4	+	9108308	9108381	0.0	0.0	0.0
AT4G21363.1	AT4G21363.1	Chr4	+	11378901	11379658	0.0	0.0	0.0
AT4G07725.1	AT4G07725.1	Chr4	-	4508058	4513286	0.0	0.0	0.0
AT4G32080	AT4G32080	Chr4	-	15508231	15509111	0.0	0.0	0.0
AT4G13445	AT4G13445	Chr4	+	7814202	7814274	0.0	0.0	0.0
AT4G06483.1	AT4G06483.1	Chr4	+	3085805	3087256	0.0	0.0	0.0
AT4G26350	AT4G26350	Chr4	+	13326853	13328315	0.0	0.0	0.0
AT4G10980.1	AT4G10980.1	Chr4	+	6723801	6724685	0.0	0.0	0.0
AT4G16930	AT4G16930	Chr4	-	9529564	9530115	0.0	0.0	0.0
AT4G01671	AT4G01671	Chr4	-	713216	713389	0.0	0.0	0.0
AT4G06564.1	AT4G06564.1	Chr4	-	3497432	3499171	0.0	0.0	0.0
AT4G33720	AT4G33720	Chr4	+	16182752	16183533	0.0	0.0	0.0
AT4G07965	AT4G07965	Chr4	+	4808635	4809352	0.0	0.0	0.0
AT4G17765	AT4G17765	Chr4	-	9873512	9873583	0.0	0.0	0.0
AT4G01703	AT4G01703	Chr4	-	734252	734365	0.0	0.0	0.0
AT4G08655.1	AT4G08655.1	Chr4	+	5528532	5529062	0.0	0.0	0.0
AT4G06574.1	AT4G06574.1	Chr4	-	3542462	3546124	0.0	0.0	0.0
AT4G37060	AT4G37060	Chr4	-	17461366	17463734	0.0	0.0	0.0
AT4G10870	AT4G10870	Chr4	-	6683555	6684076	0.0	0.0	0.0
AT4G08967	AT4G08967	Chr4	-	5752018	5752128	0.0	0.0	0.0
AT4G11485	AT4G11485	Chr4	-	6975282	6975945	0.0	0.0	0.0
AT4G07693.1	AT4G07693.1	Chr4	-	4478106	4479838	0.0	0.0	0.0
AT4G06584.1	AT4G06584.1	Chr4	-	3577064	3583225	0.0	0.0	0.0
AT4G21130	AT4G21130	Chr4	+	11274296	11276299	0.0	0.0	0.0
AT4G03723	AT4G03723	Chr4	-	1649665	1650104	0.0	0.0	0.0
AT4G13968	AT4G13968	Chr4	+	8069134	8069901	0.0	0.0	0.0
AT4G11945.1	AT4G11945.1	Chr4	-	7169974	7170174	0.0	0.0	0.0
AT4G15650	AT4G15650	Chr4	+	8922632	8923892	0.0	0.0	0.0
AT4G22430	AT4G22430	Chr4	+	11827622	11829041	0.0	0.0	0.0
AT4G26675	AT4G26675	Chr4	+	13454557	13454629	0.0	0.0	0.0
AT4G09070	AT4G09070	Chr4	+	5802308	5803392	0.0	0.0	0.0
AT4G10780	AT4G10780	Chr4	-	6634779	6637457	0.0	0.0	0.0
AT4G00210	AT4G00210	Chr4	-	85693	86895	0.0	0.0	0.0
AT4G39865	AT4G39865	Chr4	-	18501712	18501784	0.0	0.0	0.0
AT4G08112.1	AT4G08112.1	Chr4	-	5060280	5063306	0.0	0.0	0.0
AT4G35725	AT4G35725	Chr4	-	16929943	16930560	0.0	0.0	0.0
AT4G08010.1	AT4G08010.1	Chr4	+	4833729	4834707	0.0	0.0	0.0
AT4G03540	AT4G03540	Chr4	+	1570042	1571483	0.0	0.0	0.0
AT4G23130	AT4G23130	Chr4	-	12117541	12120134	0.0	0.0	0.0
AT4G20800	AT4G20800	Chr4	+	11139609	11141311	0.0	0.0	0.0
AT4G23432	AT4G23432	Chr4	-	12233194	12233475	0.0	0.0	0.0
AT4G36350	AT4G36350	Chr4	-	17173737	17175857	0.0	0.0	0.0
AT4G13075	AT4G13075	Chr4	-	7624680	7625192	0.0	0.0	0.0
AT4G08020.1	AT4G08020.1	Chr4	+	4838849	4841107	0.0	0.0	0.0
AT4G22440	AT4G22440	Chr4	+	11831024	11832268	0.0	0.0	0.0
AT4G27885	AT4G27885	Chr4	-	13885191	13885263	0.0	0.0	0.0
AT4G08038.1	AT4G08038.1	Chr4	-	4880126	4880860	0.0	0.0	0.0
AT4G16560	AT4G16560	Chr4	-	9324746	9328628	0.0	0.0	0.0
AT4G18650	AT4G18650	Chr4	-	10263969	10265439	0.0	0.0	0.0
AT4G08030.1	AT4G08030.1	Chr4	+	4854180	4857467	0.0	0.0	0.0
AT4G03728	AT4G03728	Chr4	-	1652242	1652976	0.0	0.0	0.0
AT4G23713	AT4G23713	Chr4	+	12352956	12353131	0.0	0.0	0.0
AT4G09120	AT4G09120	Chr4	+	5813998	5815035	0.0	0.0	0.0
AT4G35660	AT4G35660	Chr4	+	16912509	16913704	0.0	0.0	0.0
AT4G08995.1	AT4G08995.1	Chr4	-	5772062	5772949	0.0	0.0	0.0
AT4G25435	AT4G25435	Chr4	-	13006234	13006306	0.0	0.0	0.0
AT4G06699.1	AT4G06699.1	Chr4	-	3942357	3945018	0.0	0.0	0.0
AT4G20220	AT4G20220	Chr4	+	10918676	10922396	0.0	0.0	0.0
AT4G04400.1	AT4G04400.1	Chr4	-	2161216	2163867	0.0	0.0	0.0
AT4G08878	AT4G08878	Chr4	+	5683180	5684022	0.0	0.0	0.0
AT4G08132.1	AT4G08132.1	Chr4	-	5105689	5108302	0.0	0.0	0.0
AT4G01925	AT4G01925	Chr4	-	833173	834340	0.0	0.0	0.0
AT4G22650	AT4G22650	Chr4	+	11913557	11914027	0.0	0.0	0.0
AT4G13257.1	AT4G13257.1	Chr4	-	7698370	7699341	0.0	0.0	0.0
AT4G21437	AT4G21437	Chr4	-	11416814	11417404	0.0	0.0	0.0
AT4G36070	AT4G36070	Chr4	-	17056723	17059627	0.0	0.0	0.0
AT4G04480	AT4G04480	Chr4	+	2229649	2230845	0.0	0.0	0.0
AT4G09316.1	AT4G09316.1	Chr4	-	5914032	5916593	0.0	0.0	0.0
AT4G03310.1	AT4G03310.1	Chr4	+	1460159	1464144	0.0	0.0	0.0
AT4G03438	AT4G03438	Chr4	-	1523306	1523503	0.0	0.0	0.0
AT4G25590	AT4G25590	Chr4	-	13058936	13060107	0.0	0.0	0.0
AT4G18870	AT4G18870	Chr4	+	10346168	10347228	0.0	0.0	0.0
AT4G08336.1	AT4G08336.1	Chr4	+	5262299	5262867	0.0	0.0	0.0
AT4G06504.1	AT4G06504.1	Chr4	+	3171711	3173348	0.0	0.0	0.0
AT4G17780	AT4G17780	Chr4	-	9880259	9881455	0.0	0.0	0.0
AT4G04430.1	AT4G04430.1	Chr4	-	2208776	2210863	0.0	0.0	0.0
AT4G35820	AT4G35820	Chr4	+	16971221	16972429	0.0	0.0	0.0
AT4G23560	AT4G23560	Chr4	-	12293332	12295859	0.0	0.0	0.0
AT4G04953	AT4G04953	Chr4	-	2521330	2521530	0.0	0.0	0.0
AT4G06514.1	AT4G06514.1	Chr4	+	3270839	3273054	0.0	0.0	0.0
AT4G07452.1	AT4G07452.1	Chr4	+	4233772	4234467	0.0	0.0	0.0
AT4G22070	AT4G22070	Chr4	-	11691378	11694392	0.0	0.0	0.0
AT4G04167.1	AT4G04167.1	Chr4	+	2010990	2012703	0.0	0.0	0.0
AT4G31660	AT4G31660	Chr4	+	15334013	15335630	0.0	0.0	0.0
AT4G04440.1	AT4G04440.1	Chr4	+	2212146	2214394	0.0	0.0	0.0
AT4G09455.1	AT4G09455.1	Chr4	+	5987419	5991819	0.0	0.0	0.0
AT4G28000	AT4G28000	Chr4	+	13925456	13929280	0.0	0.0	0.0
AT4G06524.1	AT4G06524.1	Chr4	-	3310414	3312940	0.0	0.0	0.0
AT4G07454.1	AT4G07454.1	Chr4	-	4235774	4238371	0.0	0.0	0.0
AT4G05634.1	AT4G05634.1	Chr4	-	3004796	3007460	0.0	0.0	0.0
AT4G14661	AT4G14661	Chr4	-	8408276	8408671	0.0	0.0	0.0
AT4G33710	AT4G33710	Chr4	+	16181012	16181776	0.0	0.0	0.0
AT4G13955	AT4G13955	Chr4	+	8059307	8059742	0.0	0.0	0.0
AT4G20180.1	AT4G20180.1	Chr4	+	10901103	10904404	0.0	0.0	0.0
AT4G00124	AT4G00124	Chr4	-	45275	45370	0.0	0.0	0.0
AT4G13470.1	AT4G13470.1	Chr4	-	7827973	7829482	0.0	0.0	0.0
AT4G02190	AT4G02190	Chr4	+	967372	969351	0.0	0.0	0.0
AT4G12180.1	AT4G12180.1	Chr4	+	7275740	7277964	0.0	0.0	0.0
AT4G06700.1	AT4G06700.1	Chr4	-	3949133	3950602	0.0	0.0	0.0
AT4G14785	AT4G14785	Chr4	+	8495173	8495620	0.0	0.0	0.0
AT4G24070	AT4G24070	Chr4	+	12508895	12509095	0.0	0.0	0.0
AT4G38880	AT4G38880	Chr4	+	18134116	18135714	0.0	0.0	0.0
AT4G12210	AT4G12210	Chr4	-	7281308	7281919	0.0	0.0	0.0
AT4G07563.1	AT4G07563.1	Chr4	-	4382464	4385487	0.0	0.0	0.0
AT4G04957	AT4G04957	Chr4	-	2526806	2527362	0.0	0.0	0.0
AT4G06544.1	AT4G06544.1	Chr4	+	3384113	3385926	0.0	0.0	0.0
AT4G05340	AT4G05340	Chr4	+	2725690	2726065	0.0	0.0	0.0
AT4G17820.1	AT4G17820.1	Chr4	-	9909147	9912044	0.0	0.0	0.0
AT4G30300	AT4G30300	Chr4	-	14831005	14831550	0.0	0.0	0.0
AT4G17713	AT4G17713	Chr4	-	9859795	9860208	0.0	0.0	0.0
AT4G03437	AT4G03437	Chr4	-	1522577	1523276	0.0	0.0	0.0
AT4G09860	AT4G09860	Chr4	-	6194709	6195301	0.0	0.0	0.0
AT4G06735.1	AT4G06735.1	Chr4	+	4040109	4040699	0.0	0.0	0.0
AT4G07492.1	AT4G07492.1	Chr4	+	4280079	4282831	0.0	0.0	0.0
AT4G24420	AT4G24420	Chr4	+	12627096	12627606	0.0	0.0	0.0
AT4G08430	AT4G08430	Chr4	-	5347396	5350436	0.0	0.0	0.0
AT4G32714	AT4G32714	Chr4	+	15784674	15785169	0.0	0.0	0.0
AT4G04380.1	AT4G04380.1	Chr4	+	2138604	2142190	0.0	0.0	0.0
AT4G03435	AT4G03435	Chr4	-	1520784	1520856	0.0	0.0	0.0
AT4G22666	AT4G22666	Chr4	+	11917057	11917879	0.0	0.0	0.0
AT4G12920	AT4G12920	Chr4	+	7568286	7569455	0.0	0.0	0.0
AT4G04398.1	AT4G04398.1	Chr4	+	2159617	2160238	0.0	0.0	0.0
AT4G15715	AT4G15715	Chr4	+	8945317	8945934	0.0	0.0	0.0
AT4G06668.1	AT4G06668.1	Chr4	+	3877280	3877888	0.0	0.0	0.0
AT4G11430	AT4G11430	Chr4	+	6952799	6954242	0.0	0.0	0.0
AT4G04390.1	AT4G04390.1	Chr4	+	2142825	2147224	0.0	0.0	0.0
AT4G09770	AT4G09770	Chr4	-	6154259	6155912	0.0	0.0	0.0
AT4G27930	AT4G27930	Chr4	-	13902635	13902978	0.0	0.0	0.0
AT4G08692.1	AT4G08692.1	Chr4	-	5558042	5558705	0.0	0.0	0.0
AT4G07583.1	AT4G07583.1	Chr4	+	4398088	4398727	0.0	0.0	0.0
AT4G05584.1	AT4G05584.1	Chr4	+	2864901	2865581	0.0	0.0	0.0
AT4G08945.1	AT4G08945.1	Chr4	+	5732668	5733069	0.0	0.0	0.0
AT4G32717	AT4G32717	Chr4	+	15786337	15786841	0.0	0.0	0.0
AT4G28930	AT4G28930	Chr4	+	14271072	14271652	0.0	0.0	0.0
AT4G11213	AT4G11213	Chr4	-	6837560	6837643	0.0	0.0	0.0
AT4G05594.1	AT4G05594.1	Chr4	-	2903653	2904114	0.0	0.0	0.0
AT4G11340	AT4G11340	Chr4	-	6894208	6899130	0.0	0.0	0.0
AT4G06533.1	AT4G06533.1	Chr4	-	3354039	3354641	0.0	0.0	0.0
AT4G10700	AT4G10700	Chr4	-	6597863	6598658	0.0	0.0	0.0
AT4G17718	AT4G17718	Chr4	-	9861596	9861995	0.0	0.0	0.0
AT4G00190	AT4G00190	Chr4	-	80433	82040	0.0	0.0	0.0
AT4G31355	AT4G31355	Chr4	-	15219697	15219822	0.0	0.0	0.0
AT4G09290.1	AT4G09290.1	Chr4	-	5893344	5894969	0.0	0.0	0.0
AT4G09190	AT4G09190	Chr4	+	5855176	5856327	0.0	0.0	0.0
AT4G23590	AT4G23590	Chr4	+	12307126	12309647	0.0	0.0	0.0
AT4G01890	AT4G01890	Chr4	+	816210	818428	0.0	0.0	0.0
AT4G07686.1	AT4G07686.1	Chr4	+	4474326	4474819	0.0	0.0	0.0
AT4G14345	AT4G14345	Chr4	+	8255700	8255771	0.0	0.0	0.0
AT4G13255.1	AT4G13255.1	Chr4	-	7695119	7696090	0.0	0.0	0.0
AT4G04775	AT4G04775	Chr4	+	2431024	2431702	0.0	0.0	0.0
AT4G24565	AT4G24565	Chr4	+	12686139	12686220	0.0	0.0	0.0
AT4G31950	AT4G31950	Chr4	+	15455163	15457121	0.0	0.0	0.0
AT4G03285	AT4G03285	Chr4	+	1442005	1442076	0.0	0.0	0.0
AT4G39000	AT4G39000	Chr4	-	18171722	18173797	0.0	0.0	0.0
AT4G06543.1	AT4G06543.1	Chr4	-	3381883	3383463	0.0	0.0	0.0
AT4G07415.1	AT4G07415.1	Chr4	-	4211040	4214012	0.0	0.0	0.0
AT4G09530	AT4G09530	Chr4	-	6029413	6029724	0.0	0.0	0.0
AT4G26560	AT4G26560	Chr4	-	13406733	13407973	0.0	0.0	0.0
AT4G12550	AT4G12550	Chr4	+	7439115	7439805	0.0	0.0	0.0
AT4G08111.1	AT4G08111.1	Chr4	-	5055667	5057174	0.0	0.0	0.0
AT4G08593	AT4G08593	Chr4	+	5469345	5470466	0.0	0.0	0.0
AT4G22785	AT4G22785	Chr4	+	11974941	11975021	0.0	0.0	0.0
AT4G21490	AT4G21490	Chr4	-	11436495	11439326	0.0	0.0	0.0
AT4G07425.1	AT4G07425.1	Chr4	+	4217440	4218435	0.0	0.0	0.0
AT4G15700	AT4G15700	Chr4	+	8937393	8937892	0.0	0.0	0.0
AT4G04300.1	AT4G04300.1	Chr4	-	2086200	2087758	0.0	0.0	0.0
AT4G08770	AT4G08770	Chr4	-	5598115	5600312	0.0	0.0	0.0
AT4G29650	AT4G29650	Chr4	+	14528587	14529342	0.0	0.0	0.0
AT4G21595	AT4G21595	Chr4	-	11482879	11483257	0.0	0.0	0.0
AT4G12860	AT4G12860	Chr4	-	7538444	7538902	0.0	0.0	0.0
AT4G08602.1	AT4G08602.1	Chr4	-	5489259	5489974	0.0	0.0	0.0
AT4G08131.1	AT4G08131.1	Chr4	-	5102540	5105519	0.0	0.0	0.0
AT4G10596	AT4G10596	Chr4	-	6546697	6546795	0.0	0.0	0.0
AT4G09425.1	AT4G09425.1	Chr4	+	5966131	5970177	0.0	0.0	0.0
AT4G11770	AT4G11770	Chr4	-	7082279	7083469	0.0	0.0	0.0
AT4G22450.1	AT4G22450.1	Chr4	+	11835592	11837644	0.0	0.0	0.0
AT4G06613.1	AT4G06613.1	Chr4	+	3726950	3728845	0.0	0.0	0.0
AT4G24652	AT4G24652	Chr4	-	12722395	12722952	0.0	0.0	0.0
AT4G06597	AT4G06597	Chr4	+	3650676	3655554	0.0	0.0	0.0
AT4G08101.1	AT4G08101.1	Chr4	-	5011919	5013433	0.0	0.0	0.0
AT4G09775	AT4G09775	Chr4	+	6156629	6157054	0.0	0.0	0.0
AT4G17700	AT4G17700	Chr4	+	9854322	9855745	0.0	0.0	0.0
AT4G27200.1	AT4G27200.1	Chr4	+	13624728	13627237	0.0	0.0	0.0
AT4G11653	AT4G11653	Chr4	-	7037086	7037358	0.0	0.0	0.0
AT4G06623.1	AT4G06623.1	Chr4	+	3392802	3393575	0.0	0.0	0.0
AT4G04276.1	AT4G04276.1	Chr4	+	2063724	2064128	0.0	0.0	0.0
AT4G19340	AT4G19340	Chr4	+	10559610	10560884	0.0	0.0	0.0
AT4G39130	AT4G39130	Chr4	-	18228118	18228852	0.0	0.0	0.0
AT4G29654	AT4G29654	Chr4	-	14531601	14532454	0.0	0.0	0.0
AT4G08190	AT4G08190	Chr4	-	5174523	5175476	0.0	0.0	0.0
AT4G12280	AT4G12280	Chr4	+	7301769	7302994	0.0	0.0	0.0
AT4G07523.1	AT4G07523.1	Chr4	+	4340664	4341077	0.0	0.0	0.0
AT4G15242	AT4G15242	Chr4	-	8705787	8706997	0.0	0.0	0.0
AT4G06633.1	AT4G06633.1	Chr4	-	3637063	3637789	0.0	0.0	0.0
AT4G35710	AT4G35710	Chr4	+	16925301	16926152	0.0	0.0	0.0
AT4G28410	AT4G28410	Chr4	+	14052242	14055012	0.0	0.0	0.0
AT4G10655	AT4G10655	Chr4	+	6578839	6579024	0.0	0.0	0.0
